_id,location,title,price
"ObjectId(""5ef8a9f39b57885c8c5fe10c"")",龙岗区·布吉南岭,整租·大世纪水山缘 2室1厅,3500
"ObjectId(""5ef8a9f39b57885c8c5fe10e"")",南山区·后海 距9号线-南油站526m,整租·西海湾公寓 2室1厅,6000
"ObjectId(""5ef8a9f49b57885c8c5fe110"")",罗湖区·螺岭,整租·京基东方颐园 3室1厅,8500
"ObjectId(""5ef8a9f49b57885c8c5fe112"")",南山区·蛇口 距2号线(蛇口线)-东角头站733m,整租·米兰公寓 1室1厅,3500
"ObjectId(""5ef8a9f49b57885c8c5fe114"")",罗湖区·黄贝岭,整租·新天地名居 2室1厅,5100
"ObjectId(""5ef8a9fc9b57885c8c5fe11a"")",南山区·前海 距1号线(罗宝线)-大新站627m,整租·绿海名都 1室1厅,4900
"ObjectId(""5ef8a9fc9b57885c8c5fe11c"")",龙华区·民治,整租·骏景华庭 3室1厅,5680
"ObjectId(""5ef8a9fc9b57885c8c5fe11e"")",龙华区·梅林关,整租·万科金域华府 3室2厅,8000
"ObjectId(""5ef8a9fc9b57885c8c5fe121"")",南山区·南山中心 距9号线-南山书城站347m,整租·龙城新苑 2室1厅,5500
"ObjectId(""5ef8a9fd9b57885c8c5fe123"")",龙岗区·布吉大芬 距3号线(龙岗线)-大芬站337m,整租·盈翠家园 2室1厅,4800
"ObjectId(""5ef8a9fd9b57885c8c5fe125"")",南山区·南头,整租·莲城花园 2室2厅,6600
"ObjectId(""5ef8aa0a9b57885c8c5fe12a"")",南山区·科技园 距1号线(罗宝线)-高新园站825m,整租·泰阳硅谷公寓 1室0厅,3800
"ObjectId(""5ef8aa0a9b57885c8c5fe12c"")",宝安区·新安,整租·洪浪一村 2室2厅,4400
"ObjectId(""5ef8aa0a9b57885c8c5fe12e"")",南山区·南山中心,整租·金钟大厦 2室2厅,7600
"ObjectId(""5ef8aa0b9b57885c8c5fe130"")",宝安区·宝安中心 距1号线(罗宝线)-宝体站657m,整租·花样年花乡 2室1厅,5500
"ObjectId(""5ef8aa0b9b57885c8c5fe132"")",龙岗区·布吉水径,整租·中海怡翠山庄三期 1室1厅,2900
"ObjectId(""5ef8aa159b57885c8c5fe138"")",南山区·后海 距9号线-南油站159m,整租·南油A区 1室0厅,2200
"ObjectId(""5ef8aa159b57885c8c5fe13c"")",龙岗区·坂田,整租·家和花园北区 2室2厅,3800
"ObjectId(""5ef8aa169b57885c8c5fe13e"")",罗湖区·黄贝岭 距9号线-文锦站113m,整租·朗钜御风庭 1室0厅,3500
"ObjectId(""5ef8aa169b57885c8c5fe140"")",坪山区·坪山,整租·财富城 4室2厅,3000
"ObjectId(""5ef8aa1d9b57885c8c5fe145"")",南山区·白石洲 距1号线(罗宝线)-白石洲站699m,整租·沙河观景阁 1室0厅,4700
"ObjectId(""5ef8aa1d9b57885c8c5fe147"")",福田区·八卦岭 距9号线-园岭站145m,整租·鹏盛村 1室0厅,2000
"ObjectId(""5ef8aa1d9b57885c8c5fe149"")",龙华区·上塘 距4号线(龙华线)-上塘站468m,整租·潜龙曼海宁花园南区 2室1厅,5300
"ObjectId(""5ef8aa1e9b57885c8c5fe14b"")",龙华区·龙华中心,整租·青年城邦园 1室0厅,2600
"ObjectId(""5ef8aa1e9b57885c8c5fe14d"")",龙华区·龙华中心 距4号线(龙华线)-清湖站316m,整租·美丽365花园 2室1厅,4300
"ObjectId(""5ef8aa1e9b57885c8c5fe14f"")",福田区·华强北 距2号线(蛇口线)-燕南站163m,整租·金茂礼都 1室1厅,4200
"ObjectId(""5ef8aa2b9b57885c8c5fe154"")",龙华区·红山 距4号线(龙华线)-红山站939m,整租·莱蒙水榭春天5期 2室1厅,5500
"ObjectId(""5ef8aa2b9b57885c8c5fe156"")",龙华区·上塘 距4号线(龙华线)-龙胜站281m,整租·港铁天颂 3室2厅,6300
"ObjectId(""5ef8aa2b9b57885c8c5fe159"")",福田区·莲花 距4号线(龙华线)-莲花北站780m,整租·长城盛世家园一期 2室2厅,7000
"ObjectId(""5ef8aa2b9b57885c8c5fe15b"")",福田区·八卦岭,整租·意馨居 1室0厅,3300
"ObjectId(""5ef8aa2b9b57885c8c5fe15d"")",盐田区·沙头角,整租·昊海君悦 1室0厅,2800
"ObjectId(""5ef8aa2c9b57885c8c5fe15f"")",龙岗区·龙岗中心城 距3号线(龙岗线)-吉祥站620m,整租·万科天誉二期 3室2厅,5000
"ObjectId(""5ef8aa3c9b57885c8c5fe16a"")",南山区·后海 距2号线(蛇口线)-登良站1.1km,整租·深圳湾公馆 3室2厅,20000
"ObjectId(""5ef8aa3d9b57885c8c5fe16c"")",福田区·福田中心 距1号线(罗宝线)-会展中心站452m,整租·福岗园 2室2厅,6800
"ObjectId(""5ef8aa3d9b57885c8c5fe16f"")",宝安区·新安,整租·裕宝大厦 3室2厅,4300
"ObjectId(""5ef8aa3d9b57885c8c5fe171"")",宝安区·西乡 距1号线(罗宝线)-坪洲站639m,整租·宏发前城 1室1厅,5700
"ObjectId(""5ef8aa3e9b57885c8c5fe173"")",南山区·南山中心 距2号线(蛇口线)-后海站1.1km,整租·海印长城 3室2厅,9500
"ObjectId(""5ef8aa449b57885c8c5fe179"")",福田区·梅林 距4号线(龙华线)-上梅林站707m,整租·凯伦花园 1室0厅,2800
"ObjectId(""5ef8aa449b57885c8c5fe17b"")",宝安区·碧海 距11号线-碧海湾站356m,整租·松茂御龙湾 3室2厅,7200
"ObjectId(""5ef8aa449b57885c8c5fe17d"")",宝安区·新安 距5号线(环中线)-洪浪北站50m,整租·勤诚达22世纪二期 4室2厅,8000
"ObjectId(""5ef8aa459b57885c8c5fe17f"")",福田区·梅林 距4号线(龙华线)-上梅林站387m,整租·合旺阁 1室1厅,3200
"ObjectId(""5ef8aa459b57885c8c5fe181"")",龙华区·民治 距5号线(环中线)-民治站939m,整租·潜龙鑫茂花园A区 2室2厅,5200
"ObjectId(""5ef8aa509b57885c8c5fe188"")",龙华区·红山,整租·合正中央原著 3室1厅,4650
"ObjectId(""5ef8aa509b57885c8c5fe18a"")",龙岗区·龙岗中心城,整租·星河上寓 1室0厅,3100
"ObjectId(""5ef8aa519b57885c8c5fe18c"")",龙岗区·布吉关,整租·佳兆业可园六期 2室1厅,4800
"ObjectId(""5ef8aa5e9b57885c8c5fe194"")",罗湖区·东门 距1号线(罗宝线)-老街站115m,整租·八达商城 1室0厅,2300
"ObjectId(""5ef8aa5e9b57885c8c5fe196"")",南山区·南山中心 距9号线-荔林站909m,整租·福园花园 3室2厅,6300
"ObjectId(""5ef8aa5f9b57885c8c5fe198"")",福田区·皇岗 距4号线(龙华线)-福田口岸站484m,整租·金地名津 2室1厅,7800
"ObjectId(""5ef8aa5f9b57885c8c5fe19a"")",龙华区·上塘 距4号线(龙华线)-上塘站577m,整租·潜龙曼海宁花园北区 3室2厅,5800
"ObjectId(""5ef8aa5f9b57885c8c5fe19c"")",盐田区·梅沙,整租·心海假日 1室0厅,2300
"ObjectId(""5ef8aa609b57885c8c5fe19f"")",盐田区·盐田港,整租·花样年花港家园 2室1厅,3200
"ObjectId(""5ef8aa6f9b57885c8c5fe1a7"")",龙岗区·平湖,整租·同创新作 3室2厅,4500
"ObjectId(""5ef8aa6f9b57885c8c5fe1a9"")",南山区·科技园,整租·厚德品园 3室2厅,9800
"ObjectId(""5ef8aa709b57885c8c5fe1ab"")",南山区·西丽 距7号线-桃源村站402m,整租·俊峰丽舍 3室1厅,7300
"ObjectId(""5ef8aa709b57885c8c5fe1ad"")",福田区·景田 距2号线(蛇口线)-景田站417m,整租·TT国际公寓 1室1厅,5000
"ObjectId(""5ef8aa709b57885c8c5fe1b0"")",南山区·西丽 距7号线-桃源村站504m,整租·郁金香家园 3室2厅,8000
"ObjectId(""5ef8aa9c9b57885c8c5fe1d1"")",南山区·前海,整租·阳光棕榈园一期 3室1厅,9300
"ObjectId(""5ef8aa9d9b57885c8c5fe1d3"")",福田区·香梅北,整租·深房传麒景苑 1室0厅,4200
"ObjectId(""5ef8aa9d9b57885c8c5fe1d5"")",南山区·白石洲 距1号线(罗宝线)-白石洲站337m,整租·侨城豪苑 3室2厅,7500
"ObjectId(""5ef8aa9d9b57885c8c5fe1d7"")",龙华区·红山 距4号线(龙华线)-红山站1.1km,整租·莱蒙水榭春天一期 3室2厅,5800
"ObjectId(""5ef8aa9d9b57885c8c5fe1d9"")",南山区·蛇口,整租·后海花半里雅居 3室1厅,11600
"ObjectId(""5ef8aa9d9b57885c8c5fe1db"")",盐田区·沙头角,整租·东部山海家园 1室1厅,3500
"ObjectId(""5ef8aaa89b57885c8c5fe1e1"")",龙华区·龙华中心,整租·锦绣花园 2室1厅,2600
"ObjectId(""5ef8aaa89b57885c8c5fe1e3"")",光明区·公明,整租·天汇城 3室2厅,4600
"ObjectId(""5ef8aaa89b57885c8c5fe1e5"")",南山区·华侨城 距7号线-桃源村站1.1km,整租·陶然居 1室1厅,2400
"ObjectId(""5ef8aaa89b57885c8c5fe1e7"")",罗湖区·莲塘,整租·鹏莲花园 3室1厅,4500
"ObjectId(""5ef8aaa99b57885c8c5fe1e9"")",南山区·大学城 距5号线(环中线)-塘朗站1.2km,整租·水木丹华 3室1厅,7500
"ObjectId(""5ef8aaaf9b57885c8c5fe1ee"")",罗湖区·罗湖口岸 距9号线-向西村站322m,整租·庐山花园 1室1厅,3500
"ObjectId(""5ef8aaaf9b57885c8c5fe1f0"")",宝安区·宝安中心,整租·西城雅筑 2室1厅,6500
"ObjectId(""5ef8aaaf9b57885c8c5fe1f2"")",南山区·南头,整租·桃苑公寓 1室0厅,3400
"ObjectId(""5ef8aaaf9b57885c8c5fe1f4"")",龙华区·红山,整租·星河传奇·铂寓S 1室1厅,4400
"ObjectId(""5ef8aaaf9b57885c8c5fe1f6"")",南山区·科技园 距1号线(罗宝线)-高新园站414m,整租·大冲新城花园 1室0厅,5000
"ObjectId(""5ef8aab79b57885c8c5fe1fa"")",南山区·前海 距9号线-荔林站960m,整租·阳光花地苑 1室1厅,5100
"ObjectId(""5ef8aab79b57885c8c5fe1fc"")",宝安区·碧海,整租·碧海富通城三期 1室0厅,3800
"ObjectId(""5ef8aab79b57885c8c5fe1fe"")",宝安区·新安 距5号线(环中线)-灵芝站583m,整租·白金酒店公寓 2室1厅,4000
"ObjectId(""5ef8aab79b57885c8c5fe200"")",南山区·南山中心,整租·福园单身公寓 1室0厅,3300
"ObjectId(""5ef8aab79b57885c8c5fe202"")",南山区·蛇口,整租·栖游家园 1室0厅,3800
"ObjectId(""5ef8aab89b57885c8c5fe204"")",宝安区·新安 距5号线(环中线)-洪浪北站1.2km,整租·恒安花园 4室2厅,11200
"ObjectId(""5ef8aad29b57885c8c5fe216"")",福田区·八卦岭,整租·旭飞花园 1室1厅,3700
"ObjectId(""5ef8aad29b57885c8c5fe218"")",南山区·前海,整租·诺德假日花园 2室1厅,6300
"ObjectId(""5ef8aad29b57885c8c5fe21a"")",南山区·科技园 距2号线(蛇口线)-科苑站376m,整租·金地国际公寓 3室1厅,9800
"ObjectId(""5ef8aad39b57885c8c5fe21c"")",龙岗区·布吉石芽岭,整租·慢城一期 2室2厅,4000
"ObjectId(""5ef8aadc9b57885c8c5fe222"")",福田区·车公庙 距1号线(罗宝线)-购物公园站895m,整租·君临天下 3室1厅,13000
"ObjectId(""5ef8aadd9b57885c8c5fe224"")",南山区·前海,整租·港湾丽都 4室2厅,9300
"ObjectId(""5ef8aadd9b57885c8c5fe226"")",龙岗区·布吉关,整租·信义假日名城六期溢芳园 2室1厅,4500
"ObjectId(""5ef8aadd9b57885c8c5fe228"")",宝安区·碧海 距1号线(罗宝线)-西乡站1.1km,整租·松茂御龙湾 1室1厅,5900
"ObjectId(""5ef8aadd9b57885c8c5fe22a"")",南山区·西丽,整租·十五峯花园 4室1厅,19000
"ObjectId(""5ef8aaeb9b57885c8c5fe232"")",南山区·南头,整租·艺华花园 1室1厅,3600
"ObjectId(""5ef8aaeb9b57885c8c5fe234"")",龙岗区·布吉关 距3号线(龙岗线)-布吉站690m,整租·百合星城一期 2室1厅,4000
"ObjectId(""5ef8aaf89b57885c8c5fe23f"")",宝安区·西乡,整租·兴达华府 1室1厅,2800
"ObjectId(""5ef8ab099b57885c8c5fe24e"")",福田区·福田中心 距1号线(罗宝线)-岗厦站346m,整租·彩虹新都 3室2厅,11800
"ObjectId(""5ef8ab2f9b57885c8c5fe26a"")",罗湖区·地王 距1号线(罗宝线)-大剧院站885m,整租·日豪名园 2室1厅,4600
"ObjectId(""5ef8ab2f9b57885c8c5fe26c"")",南山区·科技园 距9号线-深大南站268m,整租·深圳市软件产业基地 1室1厅,5500
"ObjectId(""5ef8ab309b57885c8c5fe26e"")",龙岗区·平湖,整租·融湖中心城二期 3室2厅,4300
"ObjectId(""5ef8ab309b57885c8c5fe270"")",南山区·南山中心 距2号线(蛇口线)-后海站897m,整租·海印长城 2室1厅,9000
"ObjectId(""5ef8ab309b57885c8c5fe272"")",龙岗区·布吉街,整租·翠枫豪园 3室1厅,2000
"ObjectId(""5ef8ab3b9b57885c8c5fe278"")",南山区·大学城 距5号线(环中线)-留仙洞站748m,整租·学子荔园 1室0厅,2600
"ObjectId(""5ef8ab3b9b57885c8c5fe27a"")",龙华区·龙华新区,整租·绿景香颂 3室1厅,6500
"ObjectId(""5ef8ab3c9b57885c8c5fe27c"")",南山区·南山中心 距9号线-南油西站240m,整租·城市山林 2室1厅,8300
"ObjectId(""5ef8ab3c9b57885c8c5fe27e"")",宝安区·翻身,整租·金泰花园 3室2厅,6500
"ObjectId(""5ef8ab3c9b57885c8c5fe280"")",宝安区·宝安中心 距1号线(罗宝线)-宝体站585m,整租·花样年花郡 1室0厅,3300
"ObjectId(""5ef8ab3c9b57885c8c5fe282"")",宝安区·西乡,整租·宏发前城 3室2厅,7000
"ObjectId(""5ef8ab4b9b57885c8c5fe28c"")",龙岗区·布吉关 距3号线(龙岗线)-布吉站1.2km,整租·翡翠星光园 1室0厅,2600
"ObjectId(""5ef8ab4b9b57885c8c5fe28e"")",南山区·蛇口,整租·山海韵 4室2厅,13300
"ObjectId(""5ef8ab4b9b57885c8c5fe290"")",龙华区·龙华中心,整租·龙华花半里花园 4室2厅,5000
"ObjectId(""5ef8ab4b9b57885c8c5fe292"")",南山区·南山中心,整租·天安公寓 1室0厅,2300
"ObjectId(""5ef8ab5b9b57885c8c5fe298"")",罗湖区·地王 距1号线(罗宝线)-老街站214m,整租·和平广场 2室1厅,5800
"ObjectId(""5ef8ab5b9b57885c8c5fe29a"")",福田区·新洲 距7号线-沙尾站642m,整租·骏皇嘉园 1室1厅,4200
"ObjectId(""5ef8ab5b9b57885c8c5fe29d"")",龙华区·上塘,整租·港铁天颂 3室2厅,6200
"ObjectId(""5ef8ab5b9b57885c8c5fe29f"")",福田区·福田中心 距1号线(罗宝线)-岗厦站521m,整租·岗厦天元花园 2室1厅,20000
"ObjectId(""5ef8ab5c9b57885c8c5fe2a1"")",福田区·皇岗 距4号线(龙华线)-福民站514m,整租·金港豪庭 2室2厅,8500
"ObjectId(""5ef8ab649b57885c8c5fe2a7"")",宝安区·碧海,整租·松茂御龙湾 2室2厅,6700
"ObjectId(""5ef8ab649b57885c8c5fe2a9"")",南山区·南山中心 距11号线-南山站1.1km,整租·现代城华庭 2室1厅,6900
"ObjectId(""5ef8ab649b57885c8c5fe2ab"")",南山区·科技园 距1号线(罗宝线)-高新园站1.2km,整租·科苑西住宅小区 1室0厅,1500
"ObjectId(""5ef8ab659b57885c8c5fe2ae"")",福田区·石厦 距3号线(龙岗线)-石厦站360m,整租·丽阳天下 1室0厅,3900
"ObjectId(""5ef8ab659b57885c8c5fe2b0"")",光明区·公明,整租·福盈中央山 3室1厅,3600
"ObjectId(""5ef8ab709b57885c8c5fe2b8"")",罗湖区·翠竹,整租·金丽豪苑 1室1厅,3600
"ObjectId(""5ef8ab7a9b57885c8c5fe2c3"")",南山区·科技园 距1号线(罗宝线)-高新园站569m,整租·大冲新城花园 1室0厅,5100
"ObjectId(""5ef8ab859b57885c8c5fe2cf"")",福田区·福田中心,整租·福源大厦 2室2厅,6500
"ObjectId(""5ef8ab859b57885c8c5fe2d1"")",宝安区·福永,整租·华强城 3室2厅,4000
"ObjectId(""5ef8ab859b57885c8c5fe2d3"")",南山区·前海 距9号线-荔林站960m,整租·阳光花地苑 3室1厅,7700
"ObjectId(""5ef8ab959b57885c8c5fe2de"")",龙岗区·布吉街,整租·凯旋天玺名庭 2室1厅,4300
"ObjectId(""5ef8ab959b57885c8c5fe2e0"")",福田区·福田保税区,整租·城市3米6公寓 1室1厅,4300
"ObjectId(""5ef8abae9b57885c8c5fe2f3"")",福田区·香蜜湖,整租·鸣泉居 2室2厅,9000
"ObjectId(""5ef8abae9b57885c8c5fe2f5"")",南山区·后海 距9号线-南油站698m,整租·金海岸大厦 2室1厅,6100
"ObjectId(""5ef8abae9b57885c8c5fe2f7"")",龙岗区·龙岗中心城,整租·紫薇花园 3室2厅,3600
"ObjectId(""5ef8abae9b57885c8c5fe2f9"")",龙岗区·横岗 距3号线(龙岗线)-横岗站215m,整租·荣德SPACE 1室1厅,3100
"ObjectId(""5ef8abae9b57885c8c5fe2fb"")",坪山区·坪山,整租·深城投中心公馆 3室2厅,4000
"ObjectId(""5ef8abbd9b57885c8c5fe302"")",罗湖区·莲塘,整租·鹏基公寓 1室0厅,2200
"ObjectId(""5ef8abbe9b57885c8c5fe304"")",罗湖区·清水河 距7号线-红岭北站1.1km,整租·旭飞华天苑 1室0厅,1500
"ObjectId(""5ef8abbe9b57885c8c5fe306"")",罗湖区·莲塘,整租·鹏兴花园二期 2室2厅,4300
"ObjectId(""5ef8abbe9b57885c8c5fe308"")",宝安区·西乡 距1号线(罗宝线)-西乡站395m,整租·合正汇一城 2室1厅,6400
"ObjectId(""5ef8abcd9b57885c8c5fe311"")",福田区·八卦岭,整租·盛世鹏程 2室1厅,8800
"ObjectId(""5ef8abcd9b57885c8c5fe313"")",南山区·科技园,整租·华润城润府一期 3室2厅,13000
"ObjectId(""5ef8abcd9b57885c8c5fe315"")",宝安区·西乡,整租·领航城领秀花园 3室1厅,5000
"ObjectId(""5ef8abcd9b57885c8c5fe317"")",南山区·南头,整租·马家龙方卉园 1室1厅,5000
"ObjectId(""5ef8abce9b57885c8c5fe319"")",龙岗区·大运新城,整租·启迪协信科技园 3室2厅,3500
"ObjectId(""5ef8abce9b57885c8c5fe31b"")",龙岗区·丹竹头,整租·英郡年华 1室1厅,3600
"ObjectId(""5ef8abdd9b57885c8c5fe327"")",龙华区·上塘 距4号线(龙华线)-龙胜站50m,整租·特发和平里 1室0厅,3450
"ObjectId(""5ef8abe39b57885c8c5fe32b"")",福田区·百花,整租·百花园一期 2室2厅,14500
"ObjectId(""5ef8abe49b57885c8c5fe32e"")",南山区·前海 距5号线(环中线)-荔湾站233m,整租·泛海城市广场 1室0厅,4300
"ObjectId(""5ef8abe49b57885c8c5fe330"")",福田区·石厦 距3号线(龙岗线)-石厦站303m,整租·缔馨园 1室1厅,6000
"ObjectId(""5ef8abe49b57885c8c5fe332"")",龙华区·梅林关,整租·书香门第名苑 1室0厅,3200
"ObjectId(""5ef8abe59b57885c8c5fe334"")",龙岗区·布吉街,整租·龙岭山庄 2室1厅,3300
"ObjectId(""5ef8abf49b57885c8c5fe33b"")",南山区·后海 距9号线-南油站461m,整租·深蓝季节 2室1厅,6500
"ObjectId(""5ef8abf49b57885c8c5fe340"")",龙岗区·龙岗中心城 距3号线(龙岗线)-吉祥站580m,整租·万科天誉二期 3室2厅,4300
"ObjectId(""5ef8abf49b57885c8c5fe342"")",宝安区·福永,整租·怀德峰景 3室2厅,3600
"ObjectId(""5ef8abfe9b57885c8c5fe34a"")",南山区·后海 距9号线-南油站222m,整租·南油B区 1室0厅,3800
"ObjectId(""5ef8abff9b57885c8c5fe34c"")",罗湖区·黄贝岭,整租·新天地名居 1室1厅,4300
"ObjectId(""5ef8abff9b57885c8c5fe34e"")",南山区·西丽 距7号线-桃源村站580m,整租·桃源村三期 2室2厅,5500
"ObjectId(""5ef8abff9b57885c8c5fe350"")",龙华区·民治,整租·世纪春城四期 3室1厅 复式,6200
"ObjectId(""5ef8ac009b57885c8c5fe352"")",福田区·福田中心 距1号线(罗宝线)-购物公园站430m,整租·城中雅苑 2室1厅,10000
"ObjectId(""5ef8ac0d9b57885c8c5fe358"")",福田区·福田中心 距1号线(罗宝线)-会展中心站129m,整租·金中环国际商务大厦 1室1厅,7000
"ObjectId(""5ef8ac0e9b57885c8c5fe35a"")",龙岗区·横岗,整租·信义锦绣花园 2室1厅,3600
"ObjectId(""5ef8ac0e9b57885c8c5fe35c"")",龙岗区·大运新城,整租·阳光天健城 1室1厅,2600
"ObjectId(""5ef8ac0e9b57885c8c5fe35e"")",龙华区·红山,整租·金地上塘道二期 2室1厅,4100
"ObjectId(""5ef8ac0f9b57885c8c5fe361"")",福田区·景田,整租·万托家园 3室2厅,8000
"ObjectId(""5ef8ac1e9b57885c8c5fe36a"")",福田区·石厦,整租·益田村 3室1厅,8500
"ObjectId(""5ef8ac1e9b57885c8c5fe36c"")",龙岗区·横岗 距3号线(龙岗线)-六约站1.1km,整租·振业城 4室2厅,6800
"ObjectId(""5ef8ac1e9b57885c8c5fe36e"")",南山区·南山中心 距9号线-荔林站610m,整租·天安公寓 1室0厅,1700
"ObjectId(""5ef8ac1e9b57885c8c5fe371"")",罗湖区·莲塘,整租·东方凤雅台 3室1厅,5000
"ObjectId(""5ef8ac269b57885c8c5fe375"")",福田区·车公庙 距1号线(罗宝线)-车公庙站340m,整租·泰然小区 1室1厅,3300
"ObjectId(""5ef8ac269b57885c8c5fe377"")",南山区·南山中心 距1号线(罗宝线)-桃园站848m,整租·西海明珠花园 2室1厅,7000
"ObjectId(""5ef8ac269b57885c8c5fe379"")",福田区·车公庙 距1号线(罗宝线)-车公庙站340m,整租·泰然小区 1室0厅,2700
"ObjectId(""5ef8ac269b57885c8c5fe37c"")",南山区·科技园,整租·海文花园 2室1厅,8800
"ObjectId(""5ef8ac279b57885c8c5fe37f"")",罗湖区·洪湖,整租·源兴居 3室2厅,6300
"ObjectId(""5ef8ac349b57885c8c5fe386"")",南山区·科技园 距1号线(罗宝线)-高新园站168m,整租·大冲新城花园 2室1厅,6380
"ObjectId(""5ef8ac349b57885c8c5fe388"")",龙岗区·龙岗中心城 距3号线(龙岗线)-吉祥站96m,整租·风临国际东座 1室0厅,2500
"ObjectId(""5ef8ac349b57885c8c5fe38a"")",宝安区·宝安中心,整租·西岸观邸 3室1厅,7900
"ObjectId(""5ef8ac349b57885c8c5fe38c"")",龙岗区·大运新城,整租·中海康城国际一期 2室1厅,2000
"ObjectId(""5ef8ac359b57885c8c5fe38e"")",坪山区·坪山,整租·盈富家园 1室0厅,1650
"ObjectId(""5ef8ac359b57885c8c5fe390"")",南山区·南山中心 距9号线-南油站1km,整租·美丽湾国际公寓 2室1厅,5200
"ObjectId(""5ef8ac419b57885c8c5fe397"")",福田区·福田保税区 距4号线(龙华线)-福田口岸站983m,整租·加福广场华尔登府邸 1室0厅,7000
"ObjectId(""5ef8ac419b57885c8c5fe399"")",宝安区·松岗 距11号线-松岗站425m,整租·松河瑞园一期 3室2厅,4300
"ObjectId(""5ef8ac419b57885c8c5fe39c"")",龙岗区·布吉关 距5号线(环中线)-百鸽笼站518m,整租·信义金御半山三期 4室2厅,8600
"ObjectId(""5ef8ac419b57885c8c5fe39e"")",龙华区·上塘 距4号线(龙华线)-龙胜站380m,整租·鸿荣源·尚峻 3室2厅,6000
